LAquila_EQ_01,64080518.816072345
LAquila_EQ_02,4933022.067714991
LAquila_EQ_03,927363.416513867
LAquila_EQ_04,3954703.5918505085
LAquila_EQ_05,5146094.481259273
LAquila_EQ_06,784447.4399642644
LAquila_EQ_07,201241.0767347219
LAquila_EQ_08,87078.35571031796
