building_id,LAquila_EQ_01,LAquila_EQ_02,LAquila_EQ_03,LAquila_EQ_04,LAquila_EQ_05,LAquila_EQ_06,LAquila_EQ_07,LAquila_EQ_08
shm_Budva,0.0009999703636363,0.0009999703636363,0.0009999703636363,0.0009999703636363,0.0009999703636363,0.0009999703636363,0.0009999703636363,0.0009999703636363
shm_Grenoble,0.6949198806818182,0.6949198806818182,0.6949198806818182,0.6949198806818182,0.6949198806818182,0.6949198806818182,0.6949198806818182,0.6949198806818182
shm_Swiss,0.2213720491,0.2213720491,0.2213720491,0.2213720491,0.2213720491,0.2213720491,0.2213720491,0.2213720491
tile_1,3.681317209081896,3.681317209081896,3.681317209081896,3.681317209081896,3.681317209081896,3.681317209081896,3.681317209081896,3.681317209081896
tile_2,17.36640987089413,17.36640987089413,17.36640987089413,17.36640987089413,17.36640987089413,17.36640987089413,17.36640987089413,17.36640987089413
tile_3,0.158447426268033,0.158447426268033,0.158447426268033,0.158447426268033,0.158447426268033,0.158447426268033,0.158447426268033,0.158447426268033
tile_4,1.2841009796102192,1.2841009796102192,1.2841009796102192,1.2841009796102192,1.2841009796102192,1.2841009796102192,1.2841009796102192,1.2841009796102192
tile_5,5.991877367724959,5.991877367724959,5.991877367724959,5.991877367724959,5.991877367724959,5.991877367724959,5.991877367724959,5.991877367724959
tile_6,3.714754823950227,3.714754823950227,3.714754823950227,3.714754823950227,3.714754823950227,3.714754823950227,3.714754823950227,3.714754823950227
tile_7,5.938675536767665,5.938675536767665,5.938675536767665,5.938675536767665,5.938675536767665,5.938675536767665,5.938675536767665,5.938675536767665
tile_8,4.687860718392738,4.687860718392738,4.687860718392738,4.687860718392738,4.687860718392738,4.687860718392738,4.687860718392738,4.687860718392738
tile_9,12.852553694843497,12.852553694843497,12.852553694843497,12.852553694843497,12.852553694843497,12.852553694843497,12.852553694843497,12.852553694843497
