building_id,Central_Italy_EQ_01,Central_Italy_EQ_02,Central_Italy_EQ_03,Central_Italy_EQ_04,Central_Italy_EQ_05,Central_Italy_EQ_06,Central_Italy_EQ_07,Central_Italy_EQ_08,Central_Italy_EQ_09
shm_Budva,0.00021824750000000003,0.0,0.0027225299999997224,0.0,0.0,0.024910774999999996,0.0,0.0,0.0
shm_Grenoble,0.016930715151515133,0.0,0.014080111639662088,0.0,0.0,0.08703470490713093,0.0,0.0,0.0
shm_Swiss,3.030454312871287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tile_1,8.933580215006947,0.0,0.0022946575335530237,0.0,0.0,0.0008817659368241523,0.0,0.0,0.0
tile_2,7.391460136651397,0.0,0.0038149086710038264,0.0,0.0,0.0010637006598120302,0.0,0.0,0.0
tile_3,0.5385747846516115,0.0,0.007704626962338656,0.0,0.0,0.004283285863878023,0.0,0.0,0.0
tile_4,1.361717146398445,0.0,0.008869555167066546,0.0,0.0,0.003908211277753267,0.0,0.0,0.0
tile_5,2.8979044473382776,0.0,0.007593622280030631,0.0,0.0,0.003240106335159234,0.0,0.0,0.0
tile_6,2.4498231430152706,0.0,0.006529997450205471,0.0,0.0,0.0017898008578235657,0.0,0.0,0.0
tile_7,1.5956674586614576,0.0,0.00746090952975764,0.0,0.0,0.0034749747407310165,0.0,0.0,0.0
tile_8,5.263335252309751,0.0,0.005318901283110459,0.0,0.0,0.002049961622123618,0.0,0.0,0.0
tile_9,6.210967346620019,0.0,0.004751241617110575,0.0,0.0,0.0015273285084076175,0.0,0.0,0.0
