building_id,Central_Italy_EQ_01,Central_Italy_EQ_02,Central_Italy_EQ_03,Central_Italy_EQ_04,Central_Italy_EQ_05,Central_Italy_EQ_06,Central_Italy_EQ_07,Central_Italy_EQ_08,Central_Italy_EQ_09
shm_Budva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shm_Grenoble,2.4646535858577777e-05,2.4646535858577777e-05,4.514336504235672e-05,4.514336504235672e-05,4.514336504235672e-05,0.00016695128148946784,0.00016695128148946784,0.00016695128148946784,0.00016695128148946784
shm_Swiss,0.022134754915841,0.022134754915841,0.022134754915841,0.022134754915841,0.022134754915841,0.022134754915841,0.022134754915841,0.022134754915841,0.022134754915841
tile_1,0.08722018443486412,0.08722018443486412,0.08722196705567759,0.08722196705567759,0.08722196705567759,0.08722801010407003,0.08722801010407003,0.08722801010407003,0.08722801010407003
tile_2,0.05775261413169983,0.05775261413169983,0.05775856488021615,0.05775856488021615,0.05775856488021615,0.05776435406667643,0.05776435406667643,0.05776435406667643,0.05776435406667643
tile_3,0.005231821431139991,0.005231821431139991,0.005231821436014914,0.005231821436014914,0.005231821436014914,0.0052319795043096785,0.0052319795043096785,0.0052319795043096785,0.0052319795043096785
tile_4,0.012638397681566696,0.012638397681566696,0.012638401050804797,0.012638401050804797,0.012638401050804797,0.012640416192780425,0.012640416192780425,0.012640416192780425,0.012640416192780425
tile_5,0.021081900975476946,0.021081900975476946,0.021083397993492462,0.021083397993492462,0.021083397993492462,0.021087068970348125,0.021087068970348125,0.021087068970348125,0.021087068970348125
tile_6,0.019533207342048855,0.019533207342048855,0.01953343749534264,0.01953343749534264,0.01953343749534264,0.019538482580870622,0.019538482580870622,0.019538482580870622,0.019538482580870622
tile_7,0.015227704909305702,0.015227704909305702,0.01522774024332585,0.01522774024332585,0.01522774024332585,0.01523285920757034,0.01523285920757034,0.01523285920757034,0.01523285920757034
tile_8,0.050799126365951776,0.050799126365951776,0.050801907172969674,0.050801907172969674,0.050801907172969674,0.05080499695367762,0.05080499695367762,0.05080499695367762,0.05080499695367762
tile_9,0.042889114643231994,0.042889114643231994,0.0428938860898306,0.0428938860898306,0.0428938860898306,0.042899421050189346,0.042899421050189346,0.042899421050189346,0.042899421050189346
