building_id,Central_Italy_EQ_01,Central_Italy_EQ_02,Central_Italy_EQ_03,Central_Italy_EQ_04,Central_Italy_EQ_05,Central_Italy_EQ_06,Central_Italy_EQ_07,Central_Italy_EQ_08,Central_Italy_EQ_09
shm_Budva,0.5,0.0,2.5,0.0,3.0,0.0,0.0,0.0,0.0
shm_Grenoble,22.373737373737374,-7.105427357601002e-15,0.0,0.0,2.8813646670789446,0.0,0.0,0.0,0.0
shm_Swiss,75.54455445544555,0.0,0.44554455445542374,0.0,13.209900990099044,-1.4210854715202004e-14,0.0,0.4000000000000057,0.0
tile_1,82.2898890141406,2.381887239320065,1.1678490437831925,3.3546256136937274,8.58599729125089,0.7148456885030612,1.1070295391298117,0.14225640152285735,0.015707557418465967
tile_2,73.86863762773338,2.7113420143715814,1.4148365255453967,5.18351747200164,13.500139804477215,1.0803416988443502,1.7466595106558316,0.202753412566949,0.02267089872698591
tile_3,12.34692960257048,0.02624533948982055,0.007874778622760203,0.1680555684768965,7.017630021804859,0.2523878760081928,4.016468002988994,0.36960951164130407,0.006608778211703026
tile_4,27.924417352809915,0.22722865641041778,0.1208623404792668,0.6198417510205729,15.983365567236397,1.081457787653818,9.605873240075269,1.4182795219982367,0.17508844272562385
tile_5,39.81599332388227,0.6900626937943883,0.34194160066628854,1.6436870507079533,16.29212340654064,0.9251398595631528,8.093267291855845,0.9696020680086832,0.03730537727689409
tile_6,51.81516482922205,1.3903285604115823,0.6495890206145063,3.9786738483702564,24.130898729292042,2.5505212712290017,8.536269524671013,1.387453407586321,0.10695236037950906
tile_7,31.330419409883632,0.18686386426296409,0.07728716619082121,0.8141397538403616,18.43269067779987,1.2408294325415454,11.05100421700157,1.5938144473500273,0.08281454165472724
tile_8,54.802906337795235,1.6900381806933282,0.8645732702964182,2.909152728646525,12.593659138275584,0.8312814001609752,4.961259149736236,0.7094840736781407,0.08627204359378027
tile_9,65.99276720025593,2.2465309477809825,1.1458360700142123,4.617665125692255,15.089513074540022,1.216951549109666,3.086457785887333,0.3773477048943761,0.02834273844234758
