building_id,Central_Italy_EQ_01,Central_Italy_EQ_02,Central_Italy_EQ_03,Central_Italy_EQ_04,Central_Italy_EQ_05,Central_Italy_EQ_06,Central_Italy_EQ_07,Central_Italy_EQ_08,Central_Italy_EQ_09
shm_Budva,2.1824749999999998e-05,0.0,0.000272253,0.0,0.0,0.0024910775,0.0,0.0,0.0
shm_Grenoble,0.001933364217171711,0.0,0.0016078460817686886,0.0,0.0,0.009811739513479112,0.0,0.0,0.0
shm_Swiss,0.5587871292079201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tile_1,1.7709142359394903,0.0,0.00023847934446751844,0.0,0.0,0.00014538008806166093,0.0,0.0,0.0
tile_2,1.4547736513297091,0.0,0.00043114203989707146,0.0,0.0,0.00017659287179930673,0.0,0.0,0.0
tile_3,0.10226121023577063,0.0,0.0007704627404562998,0.0,0.0,0.0004297434512678859,0.0,0.0,0.0
tile_4,0.26447741187959534,0.0,0.0008869871114212852,0.0,0.0,0.0004104681379867444,0.0,0.0,0.0
tile_5,0.5671440166668386,0.0,0.0007731053759970961,0.0,0.0,0.0003687900323802189,0.0,0.0,0.0
tile_6,0.47415704870663644,0.0,0.0006555382897731828,0.0,0.0,0.00023642919431329977,0.0,0.0,0.0
tile_7,0.3121961435488272,0.0,0.0007464176795264559,0.0,0.0,0.0003971623294624162,0.0,0.0,0.0
tile_8,1.0374760186641159,0.0,0.0005524329777280342,0.0,0.0,0.00023467954641907037,0.0,0.0,0.0
tile_9,1.2196613357112418,0.0,0.0005188867115478264,0.0,0.0,0.00022376549094111443,0.0,0.0,0.0
