building_id,Central_Italy_EQ_01,Central_Italy_EQ_02,Central_Italy_EQ_03,Central_Italy_EQ_04,Central_Italy_EQ_05,Central_Italy_EQ_06,Central_Italy_EQ_07,Central_Italy_EQ_08,Central_Italy_EQ_09
shm_Budva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shm_Grenoble,0.0001109094113636,0.0001109094113636,0.00020314514269060522,0.00020314514269060522,0.00020314514269060522,0.0007512807667026053,0.0007512807667026053,0.0007512807667026053,0.0007512807667026053
shm_Swiss,0.0022134754915841,0.0022134754915841,0.0022134754915841,0.0022134754915841,0.0022134754915841,0.0022134754915841,0.0022134754915841,0.0022134754915841,0.0022134754915841
tile_1,0.0351992056158617,0.0351992056158617,0.03519992502315205,0.03519992502315205,0.03519992502315205,0.035202363799271254,0.035202363799271254,0.035202363799271254,0.035202363799271254
tile_2,0.1324923396231185,0.1324923396231185,0.13250599144832656,0.13250599144832656,0.13250599144832656,0.13251927262823798,0.13251927262823798,0.13251927262823798,0.13251927262823798
tile_3,0.0014061372883082,0.0014061372883082,0.0014061372896184148,0.0014061372896184148,0.0014061372896184148,0.001406179773049146,0.001406179773049146,0.001406179773049146,0.001406179773049146
tile_4,0.0111920556593689,0.0111920556593689,0.011192058643030382,0.011192058643030382,0.011192058643030382,0.011193843171553777,0.011193843171553777,0.011193843171553777,0.011193843171553777
tile_5,0.0419863598068235,0.0419863598068235,0.041989341242753296,0.041989341242753296,0.041989341242753296,0.04199665229858662,0.04199665229858662,0.04199665229858662,0.04199665229858662
tile_6,0.0284404338828147,0.0284404338828147,0.02844076898700011,0.02844076898700011,0.02844076898700011,0.02844811465322272,0.02844811465322272,0.02844811465322272,0.02844811465322272
tile_7,0.0535611526350415,0.0535611526350415,0.05356127691712194,0.05356127691712194,0.05356127691712194,0.05357928210088833,0.05357928210088833,0.05357928210088833,0.05357928210088833
tile_8,0.044098508241952,0.044098508241952,0.04410092224884485,0.04410092224884485,0.04410092224884485,0.04410360447450034,0.04410360447450034,0.04410360447450034,0.04410360447450034
tile_9,0.0864871177289332,0.0864871177289332,0.08649673948650838,0.08649673948650838,0.08649673948650838,0.08650790089126466,0.08650790089126466,0.08650790089126466,0.08650790089126466
