building_id,Central_Italy_EQ_01,Central_Italy_EQ_02,Central_Italy_EQ_03,Central_Italy_EQ_04,Central_Italy_EQ_05,Central_Italy_EQ_06,Central_Italy_EQ_07,Central_Italy_EQ_08,Central_Italy_EQ_09
shm_Budva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shm_Grenoble,0.0003090296419191778,0.0,0.0002569987043812222,0.0,0.0,0.0014334290534821557,0.0,0.0,0.0
shm_Swiss,0.299549478084158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tile_1,0.965707533166855,0.0,1.1876096387086481e-05,0.0,0.0,6.010763070239366e-05,0.0,0.0,0.0
tile_2,1.0525535339354086,0.0,7.62542359902583e-05,0.0,0.0,0.00010546040092792241,0.0,0.0,0.0
tile_3,0.0626368107908231,0.0,6.12847361708119e-11,0.0,0.0,1.9628503663336556e-06,0.0,0.0,0.0
tile_4,0.18070794771112608,0.0,4.905802261756086e-08,0.0,0.0,2.8841463846888007e-05,0.0,0.0,0.0
tile_5,0.28128543792835564,0.0,1.3296742852124622e-05,0.0,0.0,4.7434085723251475e-05,0.0,0.0,0.0
tile_6,0.46622972355539766,0.0,5.178164252313103e-06,0.0,0.0,0.00011702216147809455,0.0,0.0,0.0
tile_7,0.218625915973951,0.0,4.991469518332359e-07,0.0,0.0,7.27069102037927e-05,0.0,0.0,0.0
tile_8,0.7308746289816611,0.0,3.0172854294224824e-05,0.0,0.0,4.293707659649704e-05,0.0,0.0,0.0
tile_9,0.5753325812115253,0.0,4.2399808081273234e-05,0.0,0.0,6.982471256387958e-05,0.0,0.0,0.0
