building_id,damage_state,Central_Italy_EQ_01,Central_Italy_EQ_02,Central_Italy_EQ_03,Central_Italy_EQ_04,Central_Italy_EQ_05,Central_Italy_EQ_06,Central_Italy_EQ_07,Central_Italy_EQ_08,Central_Italy_EQ_09
shm_Budva,DS0,0.9,0.9,0.4,0.4,0.4,0.4,0.4,0.4,0.4
shm_Budva,DS1,0.1,0.1,0.6,0.6,0.3,0.3,0.3,0.3,0.3
shm_Budva,DS2,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3
shm_Grenoble,DS0,0.1717171717171717,0.1717171717171717,0.1717171717171717,0.1717171717171717,0.163265306122449,0.163265306122449,0.163265306122449,0.163265306122449,0.163265306122449
shm_Grenoble,DS1,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.1938775510204081,0.1938775510204081,0.1938775510204081,0.1938775510204081,0.1938775510204081
shm_Grenoble,DS2,0.2828282828282828,0.2828282828282828,0.2828282828282828,0.2828282828282828,0.326530612244898,0.326530612244898,0.326530612244898,0.326530612244898,0.326530612244898
shm_Grenoble,DS3,0.2626262626262626,0.2626262626262626,0.2626262626262626,0.2626262626262626,0.3061224489795918,0.3061224489795918,0.3061224489795918,0.3061224489795918,0.3061224489795918
shm_Grenoble,DS4,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.010204081632653,0.010204081632653,0.010204081632653,0.010204081632653,0.010204081632653
shm_Swiss,DS2,0.0594059405940594,0.0594059405940594,0.0495049504950495,0.0495049504950495,0.0,0.0,0.0,0.0,0.0
shm_Swiss,DS3,0.4851485148514851,0.4851485148514851,0.4950495049504949,0.4950495049504949,0.27,0.27,0.27,0.26,0.26
shm_Swiss,DS4,0.4554455445544554,0.4554455445544554,0.4554455445544554,0.4554455445544554,0.73,0.73,0.73,0.74,0.74
tile_1,DS0,0.2603535205125808,0.2468749485313921,0.2430061450749647,0.189636142417795,0.0124956513677858,0.0095125708657146,0.0013160116142757,0.0009067166166205,0.0008993085684742
tile_1,DS1,0.9742055088281631,0.9370085860136896,0.922533322358504,0.7997570824809372,0.1226091582793742,0.10518025993224,0.0257769037561956,0.0204493707583424,0.0204023574367937
tile_1,DS2,0.9303452670574188,0.7041778847924434,0.5976396650949027,0.3869358571246266,0.1480617872439324,0.0755347894482838,0.024500978848664,0.0117816560625669,0.01028351209131
tile_1,DS3,0.8327973783016205,0.6890555219579255,0.5939422205722167,0.4070439509232528,0.1267138104885816,0.0875587040281971,0.0230727436137385,0.0141015586657999,0.0119244569696286
tile_1,DS4,9.802298307418823,10.222883079361054,10.442878534726816,11.016627066303045,12.390119671821594,12.522212993533683,12.725332660978893,12.752759822675444,12.756489600413424
tile_2,DS0,0.2112263180315494,0.181055766642352,0.1688552401064811,0.1053809268915166,0.0037231807955642,0.0022528366774206,0.0001949798751319,0.0001161647760152,0.0001402873861444
tile_2,DS1,1.8534072041511536,1.7058574645780027,1.6447989449370652,1.235189783386886,0.1166727752424776,0.0821782566345064,0.0125225638257688,0.0078040136497747,0.0075620304996277
tile_2,DS2,2.917291224002838,2.415197419410106,2.164580655080499,1.5166656551882625,0.3299291389994323,0.2002259105647681,0.0400874952756566,0.0217887133784415,0.0198826724683769
tile_2,DS3,1.9437937140464785,1.924479635679745,1.8501581260934472,1.6018949986901134,0.4680192247033119,0.3309725404997152,0.0845711398651474,0.0506178472868725,0.0459320677389575
tile_2,DS4,14.574281454086304,15.273408720851876,15.671605948720751,17.04086783499224,20.58165416866541,20.88436903421916,21.362621994121582,21.419671343982884,21.42648024005989
tile_3,DS0,4.365078300237656,4.36493937993049,4.364936568021747,4.359125299215325,3.271506169199914,3.2676410814523607,2.825263355493549,2.8190350397228574,2.8190352488160078
tile_3,DS1,2.2119012475013733,2.2120354922715606,2.2120383839148343,2.2170982094976357,2.755248919129372,2.75805086834589,2.97775337472558,2.98140290111769,2.9814032159012527
tile_3,DS2,0.5690202414989471,0.5667065198784123,0.5660488635181622,0.5514935333671475,0.5919146463274956,0.5746226848934715,0.5094804586842656,0.4875905088713921,0.4872822839819033
tile_3,DS3,0.2074505873024463,0.20819756810792,0.2083423857338857,0.2144135477087729,0.3481698306277394,0.3465427106959851,0.3738918388262391,0.36596189219199,0.3655572694037801
tile_3,DS4,0.5465494319796562,0.5481209821865498,0.5486336749634002,0.5578693071874317,0.933160288259387,0.9531424021527624,1.2136109485290945,1.24600965086253,1.2467221434409477
tile_4,DS0,3.7033578157424927,3.7014360141753286,3.70127261447912,3.6547738685609,1.6377950673103463,1.609345114707878,0.949164316177395,0.9159563381675256,0.9159425013066632
tile_4,DS1,4.355211853981018,4.356133531371597,4.356177039720933,4.379256073385477,3.899016261100769,3.900118343532085,3.350335255265236,3.3359141359105706,3.3358876803004023
tile_4,DS2,1.4980366230010986,1.484011236213746,1.4793877896956111,1.4188044831971638,1.7109049409627914,1.6220575472398195,1.50175553932786,1.3953097541234456,1.392363993523987
