building_id,Central_Italy_EQ_01,Central_Italy_EQ_02,Central_Italy_EQ_03,Central_Italy_EQ_04,Central_Italy_EQ_05,Central_Italy_EQ_06,Central_Italy_EQ_07,Central_Italy_EQ_08,Central_Italy_EQ_09
shm_Budva,7.85691e-05,0.0,0.0009801107999999,0.0,0.0,0.008967879,0.0,0.0,0.0
shm_Grenoble,0.0761882181818181,0.0,0.0633605023784794,0.0,0.0,0.3916561720820892,0.0,0.0,0.0
shm_Swiss,0.3030454312871287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tile_1,3.6052999533457513,0.0,0.0009260485157749,0.0,0.0,0.0003558518101795,0.0,0.0,0.0
tile_2,16.95701331376486,0.0,0.0087519185558803,0.0,0.0,0.0024402737641584,0.0,0.0,0.0
tile_3,0.1447507521441104,0.0,0.002070744081548,0.0,0.0,0.0011512028934768,0.0,0.0,0.0
tile_4,1.205881827649463,0.0,0.0078545206128809,0.0,0.0,0.0034609544066638,0.0,0.0,0.0
tile_5,5.771417812524199,0.0,0.0151233305600547,0.0,0.0,0.0064529413433167,0.0,0.0,0.0
tile_6,3.5669530304697488,0.0,0.0095077043664882,0.0,0.0,0.0026059577451348,0.0,0.0,0.0
tile_7,5.612519340055419,0.0,0.0262426226735835,0.0,0.0,0.0122226989293355,0.0,0.0,0.0
tile_8,4.569079226522035,0.0,0.0046173158644828,0.0,0.0,0.0017795630743267,0.0,0.0,0.0
tile_9,12.524592045931913,0.0,0.0095810136561654,0.0,0.0,0.0030799013133336,0.0,0.0,0.0
