building_id,Central_Italy_EQ_01,Central_Italy_EQ_02,Central_Italy_EQ_03,Central_Italy_EQ_04,Central_Italy_EQ_05,Central_Italy_EQ_06,Central_Italy_EQ_07,Central_Italy_EQ_08,Central_Italy_EQ_09
shm_Budva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shm_Grenoble,0.0013906333886363,0.0,0.0011564941697155,0.0,0.0,0.0064504307406697,0.0,0.0,0.0
shm_Swiss,0.0299549478084158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tile_1,0.3897278851790548,0.0,4.792802965866608e-06,0.0,0.0,2.4257468221199044e-05,0.0,0.0,0.0
tile_2,2.414700743617736,0.0,0.0001749375726869,0.0,0.0,0.0002419404812511,0.0,0.0,0.0
tile_3,0.0168346638800496,0.0,1.6471271787105285e-11,0.0,0.0,5.275480304131412e-07,0.0,0.0,0.0
tile_4,0.1600276759626805,0.0,4.344380779180041e-08,0.0,0.0,2.554083807181099e-05,0.0,0.0,0.0
tile_5,0.5602033525827559,0.0,2.6481569679011483e-05,0.0,0.0,9.446892823378749e-05,0.0,0.0,0.0
tile_6,0.6788324822844702,0.0,7.539429417474163e-06,0.0,0.0,0.0001703847703074,0.0,0.0,0.0
tile_7,0.7689836469250606,0.0,1.7556740318836806e-06,0.0,0.0,0.0002557355778984,0.0,0.0,0.0
tile_8,0.6344691957455383,0.0,2.6192928086828532e-05,0.0,0.0,3.727349585769737e-05,0.0,0.0,0.0
tile_9,1.1601744894583472,0.0,8.550041715043697e-05,0.0,0.0,0.0001408035159069,0.0,0.0,0.0
