building_id,Central_Italy_EQ_01,Central_Italy_EQ_02,Central_Italy_EQ_03,Central_Italy_EQ_04,Central_Italy_EQ_05,Central_Italy_EQ_06,Central_Italy_EQ_07,Central_Italy_EQ_08,Central_Italy_EQ_09
shm_Budva,0.0,0.0,0.0,0.0,0.0,1.183878415841584e-06,1.183878415841584e-06,1.183878415841584e-06,1.183878415841584e-06
shm_Grenoble,6.0129413265305965e-06,6.0129413265305965e-06,1.2263647875661125e-05,1.2263647875661125e-05,1.2263647875661125e-05,0.00018210983642866113,0.00018210983642866113,0.00018210983642866113,0.00018210983642866113
shm_Swiss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tile_1,0.0065010105711866,0.0065010105711866,0.0065012516877823645,0.0065012516877823645,0.0065012516877823645,0.0068012297437234645,0.0068012297437234645,0.0068012297437234645,0.0068012297437234645
tile_2,0.0254427752885463,0.0254427752885463,0.025445310222742407,0.025445310222742407,0.025445310222742407,0.026660094565378305,0.026660094565378305,0.026660094565378305,0.026660094565378305
tile_3,1.1242805310629454e-05,1.1242805310629454e-05,1.1242805310629454e-05,1.1242805310629454e-05,1.1242805310629454e-05,1.1668079440681891e-05,1.1668079440681891e-05,1.1668079440681891e-05,1.1668079440681891e-05
tile_4,0.0002500082068721,0.0002500082068721,0.0002500082068721,0.0002500082068721,0.0002500082068721,0.0002637484476498887,0.0002637484476498887,0.0002637484476498887,0.0002637484476498887
tile_5,0.0051107033115648,0.0051107033115648,0.005111155695967426,0.005111155695967426,0.005111155695967426,0.005397211550930526,0.005397211550930526,0.005397211550930526,0.005397211550930526
tile_6,0.0022111691588849,0.0022111691588849,0.0022111725733231966,0.0022111725733231966,0.0022111725733231966,0.0023752359126393966,0.0023752359126393966,0.0023752359126393966,0.0023752359126393966
tile_7,0.0019594624871458,0.0019594624871458,0.0019594627222135155,0.0019594627222135155,0.0019594627222135155,0.0020902330348031156,0.0020902330348031156,0.0020902330348031156,0.0020902330348031156
tile_8,0.0084592650488757,0.0084592650488757,0.008459791813035591,0.008459791813035591,0.008459791813035591,0.008796776525919592,0.008796776525919592,0.008796776525919592,0.008796776525919592
tile_9,0.0153195686385756,0.0153195686385756,0.015321033013210366,0.015321033013210366,0.015321033013210366,0.016173537142066867,0.016173537142066867,0.016173537142066867,0.016173537142066867
