building_id,Central_Italy_EQ_01,Central_Italy_EQ_02,Central_Italy_EQ_03,Central_Italy_EQ_04,Central_Italy_EQ_05,Central_Italy_EQ_06,Central_Italy_EQ_07,Central_Italy_EQ_08,Central_Italy_EQ_09
shm_Budva,0.0,0.0,9.680106666666666e-05,9.680106666666666e-05,9.680106666666666e-05,0.0012477939709569445,0.0012477939709569445,0.0012477939709569445,0.0012477939709569445
shm_Grenoble,0.00041867887755100004,0.00041867887755100004,0.0008539132594904445,0.0008539132594904445,0.0008539132594904445,0.006616102471142933,0.006616102471142933,0.006616102471142933,0.006616102471142933
shm_Swiss,0.0047586425,0.0047586425,0.0074190375,0.0074190375,0.0074190375,0.008633302499999999,0.008633302499999999,0.008633302499999999,0.008633302499999999
tile_1,0.3373367525352439,0.3373367525352439,0.33809475573087727,0.33809475573087727,0.33809475573087727,0.35433810651420805,0.35433810651420805,0.35433810651420805,0.35433810651420805
tile_2,0.2843147833602922,0.2843147833602922,0.2853176872260667,0.2853176872260667,0.2853176872260667,0.29986328123533446,0.29986328123533446,0.29986328123533446,0.29986328123533446
tile_3,0.0010113543649188908,0.0010113543649188908,0.0011191217839969473,0.0011191217839969473,0.0011191217839969473,0.0012595128831660522,0.0012595128831660522,0.0012595128831660522,0.0012595128831660522
tile_4,0.006334512505863467,0.006334512505863467,0.006598255677102176,0.006598255677102176,0.006598255677102176,0.0071934243862805634,0.0071934243862805634,0.0071934243862805634,0.0071934243862805634
tile_5,0.07524400372811499,0.07524400372811499,0.07572990092726771,0.07572990092726771,0.07572990092726771,0.0802969487020474,0.0802969487020474,0.0802969487020474,0.0802969487020474
tile_6,0.04061514685161445,0.04061514685161445,0.0414850200910237,0.0414850200910237,0.0414850200910237,0.04517960386501578,0.04517960386501578,0.04517960386501578,0.04517960386501578
tile_7,0.01183544517460471,0.01183544517460471,0.012081273511271329,0.012081273511271329,0.012081273511271329,0.013116980392832045,0.013116980392832045,0.013116980392832045,0.013116980392832045
tile_8,0.20469929098610798,0.20469929098610798,0.2053853662842017,0.2053853662842017,0.2053853662842017,0.21399228814972807,0.21399228814972807,0.21399228814972807,0.21399228814972807
tile_9,0.22454768478426898,0.22454768478426898,0.22546783854637434,0.22546783854637434,0.22546783854637434,0.23850625363177208,0.23850625363177208,0.23850625363177208,0.23850625363177208
