building_id,Central_Italy_EQ_01,Central_Italy_EQ_02,Central_Italy_EQ_03,Central_Italy_EQ_04,Central_Italy_EQ_05,Central_Italy_EQ_06,Central_Italy_EQ_07,Central_Italy_EQ_08,Central_Italy_EQ_09
shm_Budva,0.0,0.0,3.4848384e-05,0.0,0.0,0.0004143574455445,0.0,0.0,0.0
shm_Grenoble,0.0018840549489795,0.0,0.0019585547187275,0.0,0.0,0.0259298514524362,0.0,0.0,0.0
shm_Swiss,0.00047586425,0.0,0.0002660395,0.0,0.0,0.0001214265,0.0,0.0,0.0
tile_1,0.1361380486777413,0.0,0.0003059052272528,0.0,0.0,0.0065552835942466,0.0,0.0,0.0
tile_2,0.6522567229760907,0.0,0.0023007976624317,0.0,0.0,0.0333695679489267,0.0,0.0,0.0
tile_3,0.0002718179706481,0.0,2.8964250486158632e-05,0.0,0.0,3.773239627661339e-05,0.0,0.0,0.0
tile_4,0.0056095889943387,0.0,0.0002335603235992,0.0,0.0,0.0005270574235494,0.0,0.0,0.0
tile_5,0.1498546937256512,0.0,0.0009677046987596,0.0,0.0,0.0090956556218486,0.0,0.0,0.0
tile_6,0.0591358284610821,0.0,0.0012665391770348,0.0,0.0,0.0053793298616427,0.0,0.0,0.0
tile_7,0.0416293912494507,0.0,0.000864664054146,0.0,0.0,0.0036429425641507,0.0,0.0,0.0
tile_8,0.1776985947680182,0.0,0.0005955790847589,0.0,0.0,0.0074716327223916,0.0,0.0,0.0
tile_9,0.4528067835217263,0.0,0.0018555161936523,0.0,0.0,0.026292334310693,0.0,0.0,0.0
