building_id,damage_state,Central_Italy_EQ_01,Central_Italy_EQ_02,Central_Italy_EQ_03,Central_Italy_EQ_04,Central_Italy_EQ_05,Central_Italy_EQ_06,Central_Italy_EQ_07,Central_Italy_EQ_08,Central_Italy_EQ_09
tile_6,DS4,0.364968866109848,0.3700289164620187,0.3732818927077765,0.4106575401237933,1.1572695821523666,1.7862980430945754,4.438425809144974,6.233912727795541,6.6536796380678425
tile_7,DS0,17.22423267364502,17.224196893692017,17.22418967056278,17.211986518859867,15.049318918228153,14.276166061401366,9.538691017150931,7.803229833602998,7.726727441787737
tile_7,DS1,1.9222265481948853,1.9221586365447365,1.922120047430781,1.93033158313483,3.4527960419654846,3.959422096610069,5.878217279911041,6.234038442373276,6.2249812334775925
tile_7,DS2,0.238557368516922,0.2384548404612747,0.2383893698712569,0.2390426746060256,0.5698161721229553,0.6888225097209215,1.7636296451091766,2.1015805453062057,2.059299069340341
tile_7,DS3,0.0396806523203849,0.0396363541672466,0.0395872949381228,0.0408745801778422,0.1276595992967486,0.1813200595788657,0.5927382670342922,0.8630625251680613,0.872166798741091
tile_7,DS4,0.1753030121326446,0.1755539316037646,0.1757142402707018,0.1777655236692226,0.4004100244492292,0.4942700117826462,1.826725222170353,2.598090022802353,2.71682730485918
tile_8,DS0,6.848307847976685,6.824734891891615,6.81285087013255,6.548480395793947,4.779741717100168,4.379290470480625,2.842504683464778,2.3274775729421675,2.311138379841161
tile_8,DS1,3.5232225209474564,3.526903421078288,3.5284241170269617,3.522296966053545,2.7520438730716705,2.2812623381614685,2.199571069329977,2.2976585291326046,2.2923558202164718
tile_8,DS2,1.524924324825406,1.478882680285973,1.4475004151056448,1.3684023095328255,1.5590019756928086,1.1120316081214696,0.7814749032258987,0.5988318716408685,0.5442119607396307
tile_8,DS3,0.4783819336444139,0.4991108360322869,0.5080187533319531,0.6252708414731849,0.9729059659875928,0.9281929071003104,0.5484864981845021,0.3704626202816143,0.2978427440139057
tile_8,DS4,1.2251630229875443,1.2703677628063677,1.3032054668877129,1.5355488091731786,3.5363056924543343,4.89922145975288,7.227961470372975,8.005568070220761,8.154449855666826
tile_9,DS0,10.114720106124878,10.082400512695289,10.06608257222175,9.635773607730826,6.088692131042495,5.158530433177939,2.9584225207567467,2.3657404429544258,2.345068607085372
tile_9,DS1,5.777040839195252,5.784462228126358,5.78777818303206,5.861418064887403,5.196261256933212,4.375413939356804,3.1808528751134872,2.919409394264221,2.8612471071537584
tile_9,DS2,1.908904004842043,1.8721465489100524,1.845472339710838,1.844819962704861,2.763159696012736,2.381147915497422,1.752864856272936,1.078746622428298,0.8982424900314072
tile_9,DS3,0.7777629720512778,0.7971810629717311,0.807353061846996,0.9227078920600912,1.5833287833957002,1.775679719634354,1.372406498529017,0.9881163407117128,0.8516808278654935
tile_9,DS4,1.521571671590209,1.5638093413167289,1.5933136942850592,1.8352801742003644,4.468558019725606,6.409227877156809,10.835452852770686,12.747987145092338,13.14376067744979
