building_id,damage_state,Central_Italy_EQ_01,Central_Italy_EQ_02,Central_Italy_EQ_03,Central_Italy_EQ_04,Central_Italy_EQ_05,Central_Italy_EQ_06,Central_Italy_EQ_07,Central_Italy_EQ_08,Central_Italy_EQ_09
tile_3,DS0,7.618517518043518,2.0104856623959222e-07,5.323643463839289e-07,-0.00021700874168928408,-0.2665914582062898,-0.07435139465259955,-0.9501965694235643,-0.28734576489601604,-0.00431729722021057
tile_3,DS1,0.2631439324468374,-2.0638464565125858e-07,-6.169045103643356e-07,0.00021645957299476493,0.24348508222333193,0.06961197359487414,0.7440282595343888,0.22451220825314522,0.003936009183235001
tile_3,DS2,0.0129495569708524,-2.344254426200204e-06,-1.0151934474993823e-06,-8.023583818679916e-05,0.0139957666793187,0.000851856738869998,0.11392132323809441,0.009210712672938881,-0.004578828402372892
tile_3,DS3,0.0015481583541259,1.641592007199915e-06,6.78526248500122e-07,6.421049419729993e-05,0.0039654763096903,0.0023284817827562004,0.0303639293736069,0.024564748835814505,0.0017893789269578936
tile_3,DS4,0.0038406709871878,6.975356666000763e-07,3.366491080000755e-07,1.6627606408900052e-05,0.005145244651569,0.0015589251660269986,0.0618829789735068,0.029058227300112108,0.003170416420175598
tile_4,DS0,11.43332576751709,-5.550384543084874e-07,4.3010712680313645e-07,-0.003266588211065624,-1.3579059782028242,-0.4469500370025603,-3.2094064197540275,-1.1510401430129482,-0.03601955318451289
tile_4,DS1,1.2840735912322998,4.827777502214303e-07,-1.9136831497235107e-07,0.0030720161520889633,1.1103190024150535,0.3709863871335983,1.7516246885061264,0.5350643396377563,0.021470149978995323
tile_4,DS2,0.1033624485135078,-3.1773149199706974e-05,-1.5153331345899024e-05,-0.0006230464812137931,0.1355187315400599,0.030199201777577428,0.6672297921031715,0.15992434322834004,-0.030995406355941668
tile_4,DS3,0.022020717151463,-0.001007280849080399,-0.0007880070229476024,-0.0011244066118933985,0.0373794521025275,0.014729615766555092,0.22042889101430768,0.13765154965221882,-0.02903608939232072
tile_4,DS4,0.0572180189192295,0.0010392290928583,0.0008031130840776973,0.0019413342927730032,0.0746889801937982,0.031034651328809587,0.5701230404665694,0.3183999564498663,0.0745814586407505
tile_5,DS0,13.434956073760986,-0.009889461517273546,-0.005007987976027195,-0.13251366233835604,-2.371837472915649,-0.7463253701925296,-3.661721903070813,-1.2801329930610787,-0.05334572783857894
tile_5,DS1,2.936477243900299,0.00228006856553975,0.0010254678542129803,0.025616471814323916,0.9080038500251244,0.176048181951046,1.2802716828882703,0.41355032986029894,0.018078659079037607
tile_5,DS2,0.665057297796011,-0.010940898740509297,-0.007983458908935148,0.0004164575066223364,0.38768573706761345,-0.08330290205776691,0.4428172912448647,0.004947113338857445,-0.06791021816025
tile_5,DS3,0.2437465218827128,0.005857808566470474,0.0030859076729300994,0.034014322945616016,0.22025764933788855,0.06564352428540587,0.10261422768235207,0.03931947599630803,-0.03502653363466379
tile_5,DS4,0.5197630040347576,0.012691789722568458,0.008879823716516078,0.07246641312729596,0.8558900395447893,0.5879364992724732,1.8360187872312963,0.8223163741640755,0.13820423681317973
tile_6,DS0,6.151406526565552,-0.003417327880868015,-0.001280111312723875,-0.14947646713269513,-2.789079474449144,-0.9453724737167448,-1.6791266704797465,-0.32881213337202553,-0.03149710005504153
