building_id,Central_Italy_EQ_01,Central_Italy_EQ_02,Central_Italy_EQ_03,Central_Italy_EQ_04,Central_Italy_EQ_05,Central_Italy_EQ_06,Central_Italy_EQ_07,Central_Italy_EQ_08,Central_Italy_EQ_09
shm_Budva,0.0,0.0,0.0009680106666663888,0.0,0.0,0.011509929042904167,0.0,0.0,0.0
shm_Grenoble,0.0041867887755102,0.0,0.004352343819394578,0.0,0.0,0.057621892116525096,0.0,0.0,0.0
shm_Swiss,0.047586425,0.0,0.026603949999999998,0.0,0.0,0.01214265,0.0,0.0,0.0
tile_1,1.770844354408653,0.0,0.0075778534278779335,0.0,0.0,0.0898452428137465,0.0,0.0,0.0
tile_2,1.5159603533579395,0.0,0.009986123256060256,0.0,0.0,0.08244190707717904,0.0,0.0,0.0
tile_3,0.006340573643731004,0.0,0.001077674190780243,0.0,0.0,0.0012615372468609345,0.0,0.0,0.0
tile_4,0.035647827536167125,0.0,0.002637431712387657,0.0,0.0,0.004443751349758012,0.0,0.0,0.0
tile_5,0.4031285912819866,0.0,0.004847711310684886,0.0,0.0,0.02672644158591883,0.0,0.0,0.0
tile_6,0.2297835281444941,0.0,0.00869847413061658,0.0,0.0,0.023993322545811643,0.0,0.0,0.0
tile_7,0.06353409465808389,0.0,0.002458277355081398,0.0,0.0,0.006727772478662538,0.0,0.0,0.0
tile_8,1.0808179731756662,0.0,0.0068384666987323295,0.0,0.0,0.04830882356450924,0.0,0.0,0.0
tile_9,1.2001244769635508,0.0,0.009165535080458623,0.0,0.0,0.07410098050582303,0.0,0.0,0.0
