building_id,damage_state,forecast_2016_08_24T00_00_00day,forecast_2016_08_24T01_36_33day,forecast_2016_08_24T02_33_29day,forecast_2016_10_26T00_00_00day,forecast_2016_10_26T17_10_37day,forecast_2016_10_26T19_18_08day,forecast_2016_10_30T06_40_18day,forecast_2017_01_18T00_00_00day,forecast_2017_01_18T09_25_41day,forecast_2017_01_18T10_14_10day,forecast_2017_01_18T10_25_24day,forecast_2017_01_18T13_33_37day
shm_Swiss,DS3,1.7607572381473012e-06,0.0002635286284028,0.0007141533620929,1.0418673280120897e-06,3.787648991431017e-05,5.697421554239811e-05,0.0002061149313991,1.8207653578037087e-06,0.000703480111803,0.4769369368763285,0.5415888663558026,0.4585617931794385
shm_Swiss,DS4,4.033806668169922e-07,0.0005944477022722,0.0012440084556387,6.812784456591023e-07,6.053874171755319e-05,0.0001209734256247,0.0006264507573345,1.2270409931454913e-06,0.0010238192452842,0.1884088782046659,0.4200182655284926,0.5224946999438933
tile_1,DS0,12.797386583092717,5.374538708063406,5.285258939144378,5.410447150241856,5.400309763344958,5.154281128814938,2.208411854355838,2.221709033542496,1.3630950425192665,0.2449040069665509,0.0834832000206677,0.0683726496927594
tile_1,DS1,0.001703253070633,3.538489727632644,3.5133897883366068,3.530587098849516,3.520345193026544,3.527877803012061,3.113233818622928,3.123518598897433,2.6232275689635647,1.0393013854390871,0.5372005298934927,0.4865876037584344
tile_1,DS2,0.0004487008610169,1.3531019694161242,1.2968026473508385,1.3065104766594329,1.2701951307156971,1.1434765236000335,1.571882484851121,1.5926236781367793,1.1816192218116193,0.7709387425040253,0.3236284966478365,0.2070372834592204
tile_1,DS3,0.0001924132410486,0.7308547833365372,0.7204268937895214,0.7133611413701167,0.6980995136277246,0.7058154835926179,0.9954441655429058,1.003304114238356,0.9593898318968468,0.5941092116219105,0.328988730130467,0.2200714731466362
tile_1,DS4,0.0002690493782332,1.8030147535516208,1.9841221415432992,1.839094536583844,1.911051226099697,2.2685499475844506,4.911028167367674,4.858845066707159,6.672668762465091,10.150747000741772,11.52669919566216,11.817931205621528
tile_2,DS0,21.49232668757349,5.838673106981982,5.6359896099789495,5.8459534862442215,5.7969439458050624,5.057501231101804,1.394002686717878,1.409039951946079,0.6249390308438582,0.0615794122751765,0.0128772589592865,0.0086775111220077
tile_2,DS1,0.0052680769242787,7.834348391201368,7.785273567011965,7.874540705543996,7.874543332988471,7.897932507960814,5.036503828229094,5.067583056839446,3.3401481523622927,0.7779851935090449,0.2635437241237006,0.2017314568705714
tile_2,DS2,0.0013842683058605,3.638874015438316,3.5475596976700814,3.551986371584124,3.485139193576118,3.393079602321334,4.090549550246862,4.129819587717977,3.1011816098714857,1.3532167880162718,0.5032392141318298,0.3462074106590041
tile_2,DS3,0.0004073064796285,1.2780995382032934,1.3673348900381024,1.3029171504376271,1.331033899840361,1.6063226854173391,2.5952114527455707,2.6030134903948485,2.634276226535372,1.4860212072780563,0.746704124890226,0.5505952239951519
tile_2,DS4,0.0006136606238536,2.910005139465612,3.1638420422582803,2.9246020098756427,3.0123400988153435,3.545164918592795,8.383732741814015,8.29054418960966,11.7994549726838,17.821197207776756,19.973634803392024,20.392787863408067
tile_3,DS0,7.8999715054961825,7.609987012049608,7.598359670192282,7.618502979683412,7.617456968629657,7.616477124823129,7.343681570353922,7.351687628872463,7.259354150647867,6.296660523425002,5.970729582695507,5.938430540319596
tile_3,DS1,2.7701091579348523e-05,0.2674437538449455,0.2756364386458055,0.2631576170494596,0.2638111848422517,0.2642983790968958,0.5097453380622488,0.506865574745568,0.5885585732970607,1.3384319838413352,1.5825521553741446,1.5982363640588049
tile_3,DS2,6.220483461788773e-07,0.0140073989134677,0.0153840241525986,0.0129475888834869,0.0130801888380962,0.0130808088906818,0.0279147745867267,0.0268615547430813,0.0301981518962383,0.1451577754154898,0.1591311913176484,0.1583584149659918
tile_3,DS3,4.793037437670388e-08,0.0021178369802501,0.0026448918230796,0.0015500758296419,0.0016114528659869,0.0017331268746698,0.0062308281254325,0.0055810477746058,0.0088504183228122,0.0409963405172849,0.0687952246001318,0.0730426019628099
tile_3,DS4,1.2354891766961714e-07,0.0064438335601229,0.0079747907633117,0.0038415648320919,0.0040399406753442,0.0044103451190329,0.0124273775096963,0.0090041002600567,0.0130384501520932,0.078753043922098,0.1187916197321776,0.1319315484342969
tile_4,DS0,12.899815961395973,11.41023045476557,11.371693673063922,11.433239162366794,11.4300154088444,11.424845943126371,10.055179293321444,10.072011111620188,9.571416975808557,6.338588051343071,5.109278196463261,5.024774122075861
tile_4,DS1,0.0001732945703616,1.2947857118143482,1.317818007283466,1.2841487983943067,1.2859429727601996,1.2897923165383878,2.4015188056845918,2.3975844731549385,2.7940286756742565,4.537142275661249,5.063462721572035,5.075988199184662
tile_4,DS2,6.486889831848052e-06,0.1063020091153968,0.1116612809780287,0.103336111438273,0.103760548985695,0.1033021634179188,0.2404378502993806,0.2382174602456804,0.2785357059716078,0.9479070843386098,1.1194259498003485,1.095615404986595
tile_4,DS3,1.200843887184658e-06,0.0231269687656188,0.02394408753417,0.0210126769187235,0.0203552982948749,0.0192841936788016,0.0571482633110686,0.0564807603488159,0.0750457607323495,0.3013220379832311,0.4483704695751291,0.4261778719036575
tile_4,DS4,3.057378025140674e-06,0.065555390553807,0.0748835608697738,0.0582638946968986,0.0599265709285123,0.0627755106831625,0.1457160901281704,0.1357065288281107,0.1809730376954571,0.7750407123836912,1.1594629349916337,1.2774451121164452
tile_5,DS0,17.798567356890427,13.39466639610797,13.314008853126817,13.424784000670511,13.413300808845516,13.276481329502175,10.893478070650785,10.915427080071328,10.106704934008752,6.423798385462625,5.063375887259853,4.960364541543489
tile_5,DS1,0.0010717220853159,2.945280733497516,2.967032914577932,2.9388387521625225,2.9414486142517897,2.967451724812354,3.872477281878418,3.873428285025892,4.06584199500216,5.338036882449735,5.735908069645195,5.740265916618592
tile_5,DS2,0.0001988276585466,0.669149206338362,0.6675684972972451,0.6541322771975299,0.6467569276205638,0.6474008656439191,1.030520768197433,1.0341515455183767,0.955292689371307,1.3956127251363473,1.4106864066852676,1.3502363059291282
tile_5,DS3,6.667185720601343e-05,0.2485887779424374,0.2627962158543055,0.2496549391354891,0.2536059573294438,0.2880815198326146,0.5084372837086858,0.5069971618432374,0.5741024531149606,0.6793789723402099,0.7260279388190416,0.6961387610202623
tile_5,DS4,9.542137524366763e-05,0.5423149925868406,0.5885929185672683,0.5325894770381842,0.5448868733859458,0.6205837541402887,1.4950855434617698,1.4699949330511568,2.098056865080723,3.963172051928901,4.864001050711682,5.052994136061196
tile_6,DS0,11.298445092633104,6.1137814287481,6.037036049212328,6.147626027157616,6.139680264853449,5.985221939014002,3.192529326664193,3.207740685816804,2.230664460626957,0.5654764572035923,0.2357899658463133,0.2019957315805176
tile_6,DS1,0.0013168545336923,3.6786546319964217,3.700880969633427,3.6729504046570014,3.675855010825292,3.779053377914633,4.545264017282371,4.550916834613751,4.456627877332667,2.716707271781464,1.7788622350771592,1.6629876295451465
tile_6,DS2,0.0001587116073792,0.8399909845004667,0.8477702774533172,0.8279793613437779,0.8251206445738782,0.8076345739668753,1.6503623855690814,1.6541307533660952,1.78074082595966,2.0641206380058432,1.4772664350683156,1.2541696868036356
tile_6,DS3,3.932401825253228e-05,0.284709364018346,0.2985062634576926,0.2813292336130647,0.283410803451394,0.3127048747404646,0.7331611003408303,0.7296519587196846,0.9930242116820706,1.4005286261088516,1.3420272629578132,1.2458821050924005
tile_6,DS4,4.001734181817071e-05,0.382863673928512,0.4158065385695476,0.3701150317579017,0.3759335644693387,0.4153856172583848,1.1786833348331716,1.157559926872439,1.8389427475158848,4.553167163952248,6.466054469877018,6.934965021110048
tile_7,DS0,19.59964874595373,17.188208782903875,17.127324600883345,17.224045382575895,17.21891574965231,17.203577349983075,15.0231876423165,15.049058010523614,14.195384169120135,9.422986321354692,7.571983891923881,7.424264647145605
tile_7,DS1,0.0003148754402923,1.9365998194863276,1.9678625165431247,1.9222720371084043,1.924719315394924,1.934116323032398,3.4574231049692536,3.452966404321127,3.987550940150834,5.882283192095127,6.201876547258739,6.170677410875284
tile_7,DS2,2.0903429089943582e-05,0.2436555401673634,0.2534107612486367,0.2384740234389501,0.2392023200706435,0.2401870059667313,0.5731899646599308,0.5698523753888611,0.7051702346681348,1.782468305667827,2.127857247227261,2.089907932211721
tile_7,DS3,2.795448885122566e-06,0.0417197562292017,0.0452001560502904,0.039642439947939,0.0398861621797385,0.0413216948201011,0.1295223975809382,0.1276794436514665,0.1884373276275978,0.6098687743392501,0.8962478819978127,0.9115316621661448
tile_7,DS4,1.2678534625991902e-05,0.189816349094653,0.206202608297224,0.1755667727684289,0.1772770566074103,0.1807984425676261,0.4166776525620805,0.4004445227342716,0.5234580861718598,1.9023948274694409,2.802035884061271,3.003620194901293
tile_8,DS0,13.596803850988865,6.812876624784592,6.72649902199786,6.824370969292454,6.80604648141184,6.53734790711928,4.768113294975357,4.779569713342291,4.352766218948961,2.8080257048688875,2.2586493473329927,2.220913753603234
tile_8,DS1,0.0022009893170504,3.514429784641888,3.500285241075555,3.5268261201016657,3.526802106594342,3.5184626072999445,2.7420589345812383,2.751792457687314,2.2747807073789983,2.199366465808806,2.295580498512068,2.2864362581015296
tile_8,DS2,0.0005684895682392,1.520046527477816,1.4702511789160668,1.478791345843736,1.4462003425009011,1.366176380310835,1.543096321183775,1.558693151287844,1.1019499206500498,0.7716749596633258,0.5980621351485388,0.5487211114421456
tile_8,DS3,0.0001565253430442,0.4887587634736191,0.5256076740794497,0.4992466613517208,0.5100280213801688,0.6273507068002036,0.9678120737608216,0.9728608232982222,0.9193897549179326,0.538300531476067,0.3619398271485784,0.2943848299767603
tile_8,DS4,0.0002701445382019,1.2638879463920492,1.3773564666024412,1.2707644948654604,1.3109226656170585,1.5506617023167963,3.578918600500734,3.537083078945697,4.951112176700709,7.282630954762305,8.085766844127761,8.249542730248978
tile_9,DS0,20.095820852892388,10.052582829416714,9.905824473290163,10.081743429878127,10.05399182795952,9.61532939438601,6.067474503748139,6.088265630561158,5.118639158915315,2.919614363718198,2.2944398382418068,2.25251806970843
tile_9,DS1,0.0030138216984934,5.771130322704845,5.767355356689039,5.784472953964626,5.787111498202587,5.859329831713435,5.178938038551235,5.195866990716953,4.347401484551342,3.159562161220626,2.895172562991424,2.8312243197868745
tile_9,DS2,0.0006431197902765,1.9142086817300368,1.893469731282811,1.8721845791239056,1.846301339789001,1.845974080219361,2.7437439308296185,2.762853297450805,2.363645951577856,1.7135536467383132,1.035603768052288,0.8607351865972287
tile_9,DS3,0.0002196138605552,0.7902960460135402,0.8320627239134508,0.7973484533908162,0.8099387034092553,0.9265995941218782,1.5847561079415693,1.5834408144746757,1.7674634004370415,1.34914149153708,0.9426729718891378,0.8017103296059603
tile_9,DS4,0.000302590737776,1.571781728517112,1.7012874443086152,1.5642502776483118,1.6026564826624767,1.852766800537064,4.525087334172122,4.469573154271972,6.502849881569797,10.95812794143316,12.932110733202451,13.353811949764928
