building_id,Central_Italy_EQ_01,Central_Italy_EQ_02,Central_Italy_EQ_03,Central_Italy_EQ_04,Central_Italy_EQ_05,Central_Italy_EQ_06,Central_Italy_EQ_07,Central_Italy_EQ_08,Central_Italy_EQ_09
shm_Budva,0.0,0.0,0.0,0.0,0.0,1.183878415841584e-06,0.0,0.0,0.0
shm_Grenoble,6.0129413265305965e-06,0.0,6.250706549130529e-06,0.0,0.0,0.000169846188553,0.0,0.0,0.0
shm_Swiss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tile_1,0.0723558924654783,0.0,3.4002464161503464e-07,0.0,0.0,0.0032301811644049,0.0,0.0,0.0
tile_2,0.4448622711472295,0.0,1.635656524830384e-05,0.0,0.0,0.0211549363434462,0.0,0.0,0.0
tile_3,0.0001405817196843,0.0,0.0,0.0,0.0,5.306341426193406e-06,0.0,0.0,0.0
tile_4,0.0035919339798684,0.0,0.0,0.0,0.0,0.0001974851090893,0.0,0.0,0.0
tile_5,0.0659560453849175,0.0,2.374673832403077e-06,0.0,0.0,0.0035945367761503,0.0,0.0,0.0
tile_6,0.0522639405991828,0.0,7.670895383289859e-08,0.0,0.0,0.0038399541005373,0.0,0.0,0.0
tile_7,0.0282077259816913,0.0,3.402005244751444e-09,0.0,0.0,0.0018775928918222,0.0,0.0,0.0
tile_8,0.1203200875116015,0.0,3.106314557301056e-06,0.0,0.0,0.0047100220845428,0.0,0.0,0.0
tile_9,0.1989642796681721,0.0,7.688377703862698e-06,0.0,0.0,0.0107899419680657,0.0,0.0,0.0
