Central_Italy_EQ_01,9434592.253963426
Central_Italy_EQ_02,9699874.50425872
Central_Italy_EQ_03,9798044.094518775
Central_Italy_EQ_04,10704211.737030951
Central_Italy_EQ_05,21852802.157605436
Central_Italy_EQ_06,27417705.142406546
Central_Italy_EQ_07,41695399.60789925
Central_Italy_EQ_08,48053739.23765436
Central_Italy_EQ_09,49137144.42971995
